year,Month,DayofWeek,Hour,minute,SiteOutdoorAirDrybulbTemperature,dew_point,SiteOutdoorAirRelativeHumidity,datetime,lpd_average,epd_average,HeatingElectricity,CoolingElectricity
2001,8,4,15,0,29.0,11.0,33.0,8/4/2017 14:00,9.4,12,0.0,62686520.0
2001,8,4,16,0,31.0,11.0,29.0,8/4/2017 15:00,9.4,12,0.0,126538400.0
2001,8,4,17,0,29.0,10.0,31.0,8/4/2017 16:00,9.4,12,0.0,62686520.0
2001,8,4,18,0,30.0,11.0,31.0,8/4/2017 17:00,9.4,12,0.0,84732182.0
2001,8,4,19,0,27.0,12.0,39.0,8/4/2017 18:00,9.4,12,0.0,70096030.0
2001,8,4,20,0,25.0,13.0,47.0,8/4/2017 19:00,9.4,12,0.0,17944229.0
2001,8,4,21,0,24.0,14.0,54.0,8/4/2017 20:00,9.4,12,0.0,14197526.0
2001,8,4,22,0,23.0,13.0,53.0,8/4/2017 21:00,9.4,12,0.0,20909900.0
2001,8,4,23,0,24.0,12.0,47.0,8/4/2017 22:00,9.4,12,0.0,0.0
2001,8,4,24,0,23.0,13.0,53.0,8/4/2017 23:00,9.4,12,0.0,0.0
2001,8,5,1,0,20.0,12.0,60.0,8/5/2017 0:00,9.4,12,0.0,18892150.0
2001,8,5,2,0,20.0,11.0,56.0,8/5/2017 1:00,9.4,12,0.0,22088303.0
2001,8,5,3,0,21.0,11.0,53.0,8/5/2017 2:00,9.4,12,0.0,8697942.0
2001,8,5,4,0,21.0,11.0,53.0,8/5/2017 3:00,9.4,12,0.0,12314524.0
2001,8,5,5,0,21.0,10.0,49.0,8/5/2017 4:00,9.4,12,0.0,0.0
2001,8,5,6,0,20.0,12.0,60.0,8/5/2017 5:00,9.4,12,0.0,2334030.0
2001,8,5,7,0,24.0,11.0,44.0,8/5/2017 6:00,9.4,12,0.0,28030968.0
2001,8,5,8,0,26.0,10.0,37.0,8/5/2017 7:00,9.4,12,0.0,51835830.0
2001,8,5,9,0,27.0,10.0,34.0,8/5/2017 8:00,9.4,12,0.0,46540250.0
2001,8,5,10,0,29.0,9.0,29.0,8/5/2017 9:00,9.4,12,0.0,94113320.0
2001,8,5,11,0,31.0,8.0,24.0,8/5/2017 10:00,9.4,12,0.0,121538700.0
2001,8,5,12,0,32.0,8.0,23.0,8/5/2017 11:00,9.4,12,0.0,126900000.0
2001,8,5,13,0,33.0,7.0,20.0,8/5/2017 12:00,9.4,12,0.0,127055750.0
2001,8,5,14,0,33.0,8.0,21.0,8/5/2017 13:00,9.4,12,0.0,127055750.0
2001,8,5,15,0,32.0,8.0,23.0,8/5/2017 14:00,9.4,12,0.0,126781100.0
2001,8,5,16,0,33.0,9.0,23.0,8/5/2017 15:00,9.4,12,0.0,127012450.0
2001,8,5,17,0,32.0,10.0,26.0,8/5/2017 16:00,9.4,12,0.0,118641400.0
2001,8,5,18,0,28.0,12.0,37.0,8/5/2017 17:00,9.4,12,0.0,77041490.0
2001,8,5,19,0,24.0,11.0,44.0,8/5/2017 18:00,9.4,12,0.0,36745200.0
2001,8,5,20,0,23.0,11.0,47.0,8/5/2017 19:00,9.4,12,0.0,32779260.0
2001,8,5,21,0,24.0,11.0,44.0,8/5/2017 20:00,9.4,12,0.0,48579250.0
2001,8,5,22,0,24.0,11.0,44.0,8/5/2017 21:00,9.4,12,0.0,25521380.0
2001,8,5,23,0,24.0,10.0,41.0,8/5/2017 22:00,9.4,12,0.0,0.0
2001,8,5,24,0,23.0,10.0,44.0,8/5/2017 23:00,9.4,12,0.0,0.0
2001,8,6,1,0,23.0,9.0,41.0,8/6/2017 0:00,9.4,12,0.0,0.0
2001,8,6,2,0,22.0,9.0,43.0,8/6/2017 1:00,9.4,12,209883.5,31458420.0
2001,8,6,3,0,22.0,9.0,43.0,8/6/2017 2:00,9.4,12,209883.5,0.0
2001,8,6,4,0,21.0,10.0,49.0,8/6/2017 3:00,9.4,12,0.0,12322074.0
2001,8,6,5,0,21.0,10.0,49.0,8/6/2017 4:00,9.4,12,0.0,0.0
2001,8,6,6,0,21.0,11.0,53.0,8/6/2017 5:00,9.4,12,0.0,887898.2
2001,8,6,7,0,23.0,11.0,47.0,8/6/2017 6:00,9.4,12,0.0,25854140.0
2001,8,6,8,0,25.0,10.0,39.0,8/6/2017 7:00,9.4,12,0.0,45362120.0
2001,8,6,9,0,27.0,11.0,37.0,8/6/2017 8:00,9.4,12,0.0,46540250.0
2001,8,6,10,0,28.0,12.0,37.0,8/6/2017 9:00,9.4,12,0.0,83242620.0
2001,8,6,11,0,30.0,12.0,33.0,8/6/2017 10:00,9.4,12,0.0,111410360.0
2001,8,6,12,0,31.0,11.0,29.0,8/6/2017 11:00,9.4,12,0.0,123857800.0
2001,8,6,13,0,32.0,10.0,26.0,8/6/2017 12:00,9.4,12,0.0,126768100.0
2001,8,6,14,0,23.0,14.0,57.0,8/6/2017 13:00,9.4,12,0.0,47174100.0
2001,8,6,15,0,21.0,16.0,73.0,8/6/2017 14:00,9.4,12,0.0,47781580.0
2001,8,6,16,0,22.0,15.0,64.0,8/6/2017 15:00,9.4,12,0.0,45246270.0
2001,8,6,17,0,21.7,15.4,67.0,8/6/2017 16:00,9.4,12,0.0,44578340.0
2001,8,6,18,0,21.0,16.0,73.0,8/6/2017 17:00,9.4,12,0.0,39424650.0
2001,8,6,19,0,21.0,15.0,69.0,8/6/2017 18:00,9.4,12,0.0,34537520.0
2001,8,6,20,0,19.0,16.0,83.0,8/6/2017 19:00,9.4,12,18028.8,15867695.0
2001,8,6,21,0,19.0,16.0,83.0,8/6/2017 20:00,9.4,12,0.0,17309015.0
2001,8,6,22,0,19.0,15.0,78.0,8/6/2017 21:00,9.4,12,0.0,2575830.1
2001,8,6,23,0,19.0,13.0,68.0,8/6/2017 22:00,9.4,12,0.0,589039.0
2001,8,6,24,0,19.0,12.0,64.0,8/6/2017 23:00,9.4,12,0.0,589039.0
2001,8,7,1,0,20.0,12.0,60.0,8/7/2017 0:00,9.4,12,0.0,18892150.0
2001,8,7,2,0,17.0,13.0,77.0,8/7/2017 1:00,9.4,12,0.0,2826218.0
2001,8,7,3,0,16.0,12.0,77.0,8/7/2017 2:00,9.4,12,0.0,1848223.0
2001,8,7,4,0,17.0,11.0,68.0,8/7/2017 3:00,9.4,12,0.0,6049012.0
2001,8,7,5,0,16.0,11.0,72.0,8/7/2017 4:00,9.4,12,0.0,1725493.0
2001,8,7,6,0,16.0,12.0,77.0,8/7/2017 5:00,9.4,12,0.0,1343606.0
2001,8,7,7,0,19.0,12.0,64.0,8/7/2017 6:00,9.4,12,0.0,19362620.0
2001,8,7,8,0,23.0,11.0,47.0,8/7/2017 7:00,9.4,12,0.0,31101430.0
2001,8,7,9,0,25.0,12.0,44.0,8/7/2017 8:00,9.4,12,0.0,49372660.0
2001,8,7,10,0,26.0,12.0,42.0,8/7/2017 9:00,9.4,12,0.0,39677190.0
2001,8,7,11,0,30.0,11.0,31.0,8/7/2017 10:00,9.4,12,0.0,111410360.0
2001,8,7,12,0,31.0,9.0,26.0,8/7/2017 11:00,9.4,12,0.0,123857800.0
2001,8,7,13,0,31.0,8.0,24.0,8/7/2017 12:00,9.4,12,0.0,123291100.0
2001,8,7,14,0,32.0,8.0,23.0,8/7/2017 13:00,9.4,12,0.0,130113700.0
2001,8,7,15,0,32.0,8.0,23.0,8/7/2017 14:00,9.4,12,0.0,127079400.0
2001,8,7,16,0,32.0,8.0,23.0,8/7/2017 15:00,9.4,12,0.0,125154600.0
2001,8,7,17,0,31.0,8.0,24.0,8/7/2017 16:00,9.4,12,0.0,121004600.0
2001,8,7,18,0,29.0,8.0,27.0,8/7/2017 17:00,9.4,12,0.0,93581770.0
2001,8,7,19,0,27.0,8.0,30.0,8/7/2017 18:00,9.4,12,0.0,70738350.0
2001,8,7,20,0,24.8,7.2,32.0,8/7/2017 19:00,9.4,12,0.0,53883010.0
2001,8,7,21,0,23.0,6.0,33.0,8/7/2017 20:00,9.4,12,0.0,33558770.0
2001,8,7,22,0,22.0,7.0,38.0,8/7/2017 21:00,9.4,12,0.0,20586730.0
2001,8,7,23,0,22.0,7.0,38.0,8/7/2017 22:00,9.4,12,0.0,2136270.0
2001,8,7,24,0,21.0,7.0,40.0,8/7/2017 23:00,9.4,12,0.0,296222.0
2001,8,8,1,0,19.0,7.0,46.0,8/8/2017 0:00,9.4,12,2832771.0,18892150.0
2001,8,8,2,0,17.0,7.0,52.0,8/8/2017 1:00,9.4,12,0.0,2826218.0
2001,8,8,3,0,16.0,8.0,59.0,8/8/2017 2:00,9.4,12,0.0,1848223.0
2001,8,8,4,0,17.0,8.0,55.0,8/8/2017 3:00,9.4,12,0.0,6049012.0
2001,8,8,5,0,16.0,8.0,59.0,8/8/2017 4:00,9.4,12,0.0,1725493.0
2001,8,8,6,0,19.0,8.0,49.0,8/8/2017 5:00,9.4,12,2682479.4,1369353.2
2001,8,8,7,0,22.0,9.0,43.0,8/8/2017 6:00,9.4,12,237956.4,19459525.0
2001,8,8,8,0,24.0,10.0,41.0,8/8/2017 7:00,9.4,12,0.0,25738220.0
2001,8,8,9,0,26.0,9.0,34.0,8/8/2017 8:00,9.4,12,0.0,49851560.0
2001,8,8,10,0,27.0,9.0,32.0,8/8/2017 9:00,9.4,12,0.0,34250700.0
2001,8,8,11,0,30.0,10.0,29.0,8/8/2017 10:00,9.4,12,0.0,111410360.0
2001,8,8,12,0,29.0,9.0,29.0,8/8/2017 11:00,9.4,12,0.0,94792860.0
2001,8,8,13,0,31.0,8.0,24.0,8/8/2017 12:00,9.4,12,0.0,123291100.0
2001,8,8,14,0,32.0,9.0,24.0,8/8/2017 13:00,9.4,12,0.0,130113700.0
2001,8,8,15,0,28.0,5.0,23.0,8/8/2017 14:00,9.4,12,0.0,83556150.0
2001,8,8,16,0,28.0,9.0,30.0,8/8/2017 15:00,9.4,12,0.0,85906460.0
2001,8,8,17,0,25.0,10.0,39.0,8/8/2017 16:00,9.4,12,0.0,54528190.0
2001,8,8,18,0,25.0,9.0,36.0,8/8/2017 17:00,9.4,12,0.0,48875680.0
2001,8,8,19,0,22.0,10.0,46.0,8/8/2017 18:00,9.4,12,0.0,39397470.0
2001,8,8,20,0,20.0,11.0,56.0,8/8/2017 19:00,9.4,12,0.0,15625877.0
2001,8,8,21,0,21.0,10.0,49.0,8/8/2017 20:00,9.4,12,0.0,12261437.0
2001,8,8,22,0,20.0,9.0,49.0,8/8/2017 21:00,9.4,12,0.0,144195.9
2001,8,8,23,0,19.0,11.0,60.0,8/8/2017 22:00,9.4,12,700198.0,589039.0
2001,8,8,24,0,18.0,13.0,73.0,8/8/2017 23:00,9.4,12,0.0,589039.0
2001,8,9,1,0,18.0,12.0,68.0,8/9/2017 0:00,9.4,12,0.0,0.0
2001,8,9,2,0,17.0,12.0,72.0,8/9/2017 1:00,9.4,12,0.0,2826218.0
2001,8,9,3,0,18.0,12.0,68.0,8/9/2017 2:00,9.4,12,0.0,8697942.0
2001,8,9,4,0,17.0,12.0,72.0,8/9/2017 3:00,9.4,12,0.0,6049012.0
2001,8,9,5,0,17.0,12.0,72.0,8/9/2017 4:00,9.4,12,0.0,1601087.6
2001,8,9,6,0,17.0,13.0,77.0,8/9/2017 5:00,9.4,12,0.0,1083100.0
2001,8,9,7,0,16.0,13.0,82.0,8/9/2017 6:00,9.4,12,0.0,11041954.0
2001,8,9,8,0,16.0,14.0,88.0,8/9/2017 7:00,9.4,12,0.0,1450348.56
2001,8,9,9,0,14.0,14.0,100.0,8/9/2017 8:00,9.4,12,9977071.5,873127.5
2001,8,9,10,0,14.0,14.0,100.0,8/9/2017 9:00,9.4,12,3782508.5,6444000.0
2001,8,9,11,0,14.0,13.0,94.0,8/9/2017 10:00,9.4,12,828768.5,4669557.6
2001,8,9,12,0,13.0,12.0,94.0,8/9/2017 11:00,9.4,12,975538.2,5888890.2
2001,8,9,13,0,14.0,12.0,88.0,8/9/2017 12:00,9.4,12,47474990.0,6357377.0
2001,8,9,14,0,14.0,11.0,82.0,8/9/2017 13:00,9.4,12,46042410.0,8959250.0
2001,8,9,15,0,16.0,11.0,72.0,8/9/2017 14:00,9.4,12,30243460.0,7195310.0
2001,8,9,16,0,16.0,12.0,77.0,8/9/2017 15:00,9.4,12,29604180.0,7468091.6
2001,8,9,17,0,17.0,11.0,68.0,8/9/2017 16:00,9.4,12,22735910.0,17960493.0
2001,8,9,18,0,17.0,11.0,68.0,8/9/2017 17:00,9.4,12,22735910.0,16124423.0
2001,8,9,19,0,15.0,12.0,82.0,8/9/2017 18:00,9.4,12,5131470.0,6061660.6
2001,8,9,20,0,14.0,12.0,88.0,8/9/2017 19:00,9.4,12,4901883.8,1633719.6
2001,8,9,21,0,13.0,12.0,94.0,8/9/2017 20:00,9.4,12,6516518.0,872266.5
2001,8,9,22,0,14.0,12.0,88.0,8/9/2017 21:00,9.4,12,0.0,223042.0
2001,8,9,23,0,14.0,12.0,88.0,8/9/2017 22:00,9.4,12,0.0,483831.0
2001,8,9,24,0,14.0,11.0,82.0,8/9/2017 23:00,9.4,12,0.0,483831.0
2001,8,10,1,0,15.0,11.0,77.0,8/10/2017 0:00,9.4,12,0.0,337697.0
2001,8,10,2,0,16.0,11.0,72.0,8/10/2017 1:00,9.4,12,0.0,3101272.0
2001,8,10,3,0,15.0,11.0,77.0,8/10/2017 2:00,9.4,12,0.0,0.0
2001,8,10,4,0,14.0,11.0,82.0,8/10/2017 3:00,9.4,12,0.0,0.0
2001,8,10,5,0,13.0,11.0,88.0,8/10/2017 4:00,9.4,12,0.0,0.0
2001,8,10,6,0,14.0,12.0,88.0,8/10/2017 5:00,9.4,12,0.0,92237.4
2001,8,10,7,0,14.0,12.0,88.0,8/10/2017 6:00,9.4,12,0.0,2003403.45
2001,8,10,8,0,15.0,12.0,82.0,8/10/2017 7:00,9.4,12,3015764.8,138479.7
2001,8,10,9,0,18.0,11.0,64.0,8/10/2017 8:00,9.4,12,20252.3,5025119.0
2001,8,10,10,0,19.0,11.0,60.0,8/10/2017 9:00,9.4,12,2966860.6,8749041.0
2001,8,10,11,0,20.0,11.0,56.0,8/10/2017 10:00,9.4,12,787917.8,28800830.0
2001,8,10,12,0,21.0,11.0,53.0,8/10/2017 11:00,9.4,12,971631.0,35814010.0
2001,8,10,13,0,23.0,11.0,47.0,8/10/2017 12:00,9.4,12,0.0,50973790.0
2001,8,10,14,0,21.0,11.0,53.0,8/10/2017 13:00,9.4,12,0.0,37821520.0
2001,8,10,15,0,23.0,12.0,50.0,8/10/2017 14:00,9.4,12,0.0,46001710.0
2001,8,10,16,0,22.0,12.0,53.0,8/10/2017 15:00,9.4,12,0.0,41188980.0
2001,8,10,17,0,22.0,12.0,53.0,8/10/2017 16:00,9.4,12,0.0,40741400.0
2001,8,10,18,0,19.0,13.0,68.0,8/10/2017 17:00,9.4,12,7184536.0,27432380.0
2001,8,10,19,0,16.0,14.0,88.0,8/10/2017 18:00,9.4,12,2639669.0,5005109.0
2001,8,10,20,0,16.0,14.0,88.0,8/10/2017 19:00,9.4,12,2769505.0,4452559.0
2001,8,10,21,0,16.0,14.0,88.0,8/10/2017 20:00,9.4,12,2638429.0,4759741.0
2001,8,10,22,0,16.0,13.0,82.0,8/10/2017 21:00,9.4,12,0.0,298241.9
2001,8,10,23,0,16.0,12.0,77.0,8/10/2017 22:00,9.4,12,0.0,0.0
2001,8,10,24,0,14.0,12.0,88.0,8/10/2017 23:00,9.4,12,0.0,483831.0
2001,8,11,1,0,14.0,11.5,85.0,8/11/2017 0:00,9.4,12,0.0,0.0
2001,8,11,2,0,14.0,11.0,82.0,8/11/2017 1:00,9.4,12,0.0,0.0
2001,8,11,3,0,13.0,11.0,88.0,8/11/2017 2:00,9.4,12,0.0,0.0
2001,8,11,4,0,13.1,10.5,84.0,8/11/2017 3:00,9.4,12,0.0,0.0
2001,8,11,5,0,13.1,10.1,82.0,8/11/2017 4:00,9.4,12,0.0,0.0
2001,8,11,6,0,14.0,10.0,77.0,8/11/2017 5:00,9.4,12,0.0,0.0
2001,8,11,7,0,16.0,11.0,72.0,8/11/2017 6:00,9.4,12,0.0,4894258.0
2001,8,11,8,0,18.1,10.5,61.0,8/11/2017 7:00,9.4,12,3132413.0,2244733.7
2001,8,11,9,0,20.0,10.0,53.0,8/11/2017 8:00,9.4,12,582444.9,15483376.0
2001,8,11,10,0,22.0,9.0,43.0,8/11/2017 9:00,9.4,12,155002.0,17612140.0
2001,8,11,11,0,24.0,9.0,38.0,8/11/2017 10:00,9.4,12,0.0,43526520.0
2001,8,11,12,0,26.0,9.0,34.0,8/11/2017 11:00,9.4,12,0.0,74758010.0
2001,8,11,13,0,27.0,8.0,30.0,8/11/2017 12:00,9.4,12,0.0,76890460.0
2001,8,11,14,0,28.0,7.0,26.0,8/11/2017 13:00,9.4,12,0.0,83556150.0
2001,8,11,15,0,27.0,6.0,26.0,8/11/2017 14:00,9.4,12,0.0,74199050.0
2001,8,11,16,0,27.0,6.0,26.0,8/11/2017 15:00,9.4,12,0.0,72871780.0
2001,8,11,17,0,26.0,7.0,30.0,8/11/2017 16:00,9.4,12,0.0,71462460.0
2001,8,11,18,0,24.0,9.0,38.0,8/11/2017 17:00,9.4,12,0.0,51162990.0
2001,8,11,19,0,23.0,10.0,44.0,8/11/2017 18:00,9.4,12,0.0,34711170.0
2001,8,11,20,0,19.0,10.0,56.0,8/11/2017 19:00,9.4,12,637948.0,14235845.0
2001,8,11,21,0,19.0,10.0,56.0,8/11/2017 20:00,9.4,12,637948.0,14699205.0
2001,8,11,22,0,19.0,9.0,52.0,8/11/2017 21:00,9.4,12,625873.0,78178.7
2001,8,11,23,0,18.0,9.0,56.0,8/11/2017 22:00,9.4,12,0.0,589039.0
2001,8,11,24,0,18.0,8.0,52.0,8/11/2017 23:00,9.4,12,0.0,589039.0
2001,8,12,1,0,17.0,8.0,55.0,8/12/2017 0:00,9.4,12,0.0,2318467.0
2001,8,12,2,0,17.0,8.0,55.0,8/12/2017 1:00,9.4,12,0.0,2826218.0
2001,8,12,3,0,16.0,8.0,59.0,8/12/2017 2:00,9.4,12,0.0,1848223.0
2001,8,12,4,0,18.0,8.0,52.0,8/12/2017 3:00,9.4,12,0.0,9762714.0
2001,8,12,5,0,17.0,8.0,55.0,8/12/2017 4:00,9.4,12,0.0,1601087.6
2001,8,12,6,0,16.0,8.0,59.0,8/12/2017 5:00,9.4,12,0.0,1343606.0
2001,8,12,7,0,21.0,9.0,46.0,8/12/2017 6:00,9.4,12,0.0,27918360.0
2001,8,12,8,0,22.0,8.0,41.0,8/12/2017 7:00,9.4,12,237956.4,24298965.0
2001,8,12,9,0,24.0,8.0,36.0,8/12/2017 8:00,9.4,12,0.0,35716660.0
2001,8,12,10,0,25.0,11.0,41.0,8/12/2017 9:00,9.4,12,0.0,54384750.0
2001,8,12,11,0,27.0,10.0,34.0,8/12/2017 10:00,9.4,12,0.0,81689480.0
2001,8,12,12,0,28.0,9.0,30.0,8/12/2017 11:00,9.4,12,0.0,83819250.0
2001,8,12,13,0,27.0,9.0,32.0,8/12/2017 12:00,9.4,12,0.0,76890460.0
2001,8,12,14,0,28.0,10.0,32.0,8/12/2017 13:00,9.4,12,0.0,83556150.0
2001,8,12,15,0,29.0,10.0,31.0,8/12/2017 14:00,9.4,12,0.0,93180470.0
2001,8,12,16,0,29.0,7.0,25.0,8/12/2017 15:00,9.4,12,0.0,93180470.0
2001,8,12,17,0,28.0,8.0,28.0,8/12/2017 16:00,9.4,12,0.0,85906460.0
2001,8,12,18,0,28.0,7.0,26.0,8/12/2017 17:00,9.4,12,0.0,83729960.0
2001,8,12,19,0,25.0,8.0,34.0,8/12/2017 18:00,9.4,12,0.0,48875680.0
2001,8,12,20,0,24.0,9.0,38.0,8/12/2017 19:00,9.4,12,0.0,48727580.0
2001,8,12,21,0,22.0,12.0,53.0,8/12/2017 20:00,9.4,12,0.0,38860440.0
2001,8,12,22,0,21.0,13.0,60.0,8/12/2017 21:00,9.4,12,0.0,20226650.0
2001,8,12,23,0,19.0,14.0,73.0,8/12/2017 22:00,9.4,12,0.0,589039.0
2001,8,12,24,0,18.0,14.0,77.0,8/12/2017 23:00,9.4,12,0.0,589039.0
2001,8,13,1,0,17.0,14.0,82.0,8/13/2017 0:00,9.4,12,0.0,2218317.0
2001,8,13,2,0,17.0,14.0,82.0,8/13/2017 1:00,9.4,12,0.0,4593107.0
2001,8,13,3,0,16.0,14.0,88.0,8/13/2017 2:00,9.4,12,0.0,1848223.0
2001,8,13,4,0,15.0,14.0,94.0,8/13/2017 3:00,9.4,12,0.0,1956488.0
2001,8,13,5,0,14.0,13.0,94.0,8/13/2017 4:00,9.4,12,0.0,0.0
2001,8,13,6,0,14.0,13.0,94.0,8/13/2017 5:00,9.4,12,0.0,51873.2
2001,8,13,7,0,17.0,14.0,82.0,8/13/2017 6:00,9.4,12,0.0,13234782.0
2001,8,13,8,0,20.0,14.0,68.0,8/13/2017 7:00,9.4,12,0.0,16606950.0
2001,8,13,9,0,23.0,14.0,57.0,8/13/2017 8:00,9.4,12,0.0,22729150.0
2001,8,13,10,0,26.0,14.0,48.0,8/13/2017 9:00,9.4,12,0.0,39677190.0
2001,8,13,11,0,28.0,15.0,45.0,8/13/2017 10:00,9.4,12,0.0,84973170.0
2001,8,13,12,0,27.0,14.0,45.0,8/13/2017 11:00,9.4,12,0.0,76354260.0
2001,8,13,13,0,23.0,14.0,57.0,8/13/2017 12:00,9.4,12,0.0,45683000.0
2001,8,13,14,0,21.0,14.0,64.0,8/13/2017 13:00,9.4,12,0.0,37267640.0
2001,8,13,15,0,20.7,15.4,72.0,8/13/2017 14:00,9.4,12,0.0,40900510.0
2001,8,13,16,0,20.0,17.0,83.0,8/13/2017 15:00,9.4,12,0.0,48870510.0
2001,8,13,17,0,19.7,15.4,76.0,8/13/2017 16:00,9.4,12,0.0,34379720.0
2001,8,13,18,0,19.0,14.0,73.0,8/13/2017 17:00,9.4,12,7184536.0,27432380.0
2001,8,13,19,0,18.0,14.0,77.0,8/13/2017 18:00,9.4,12,0.0,18295245.0
2001,8,13,20,0,19.0,13.0,68.0,8/13/2017 19:00,9.4,12,18028.8,14001535.0
2001,8,13,21,0,17.0,13.0,77.0,8/13/2017 20:00,9.4,12,0.0,11725616.0
2001,8,13,22,0,18.0,12.0,68.0,8/13/2017 21:00,9.4,12,0.0,104783.6
2001,8,13,23,0,18.0,12.0,68.0,8/13/2017 22:00,9.4,12,0.0,589039.0
2001,8,13,24,0,19.0,11.0,60.0,8/13/2017 23:00,9.4,12,700198.0,589039.0
2001,8,14,1,0,18.0,12.0,68.0,8/14/2017 0:00,9.4,12,0.0,0.0
2001,8,14,2,0,19.0,12.0,64.0,8/14/2017 1:00,9.4,12,0.0,16348862.0
2001,8,14,3,0,18.0,12.0,68.0,8/14/2017 2:00,9.4,12,0.0,8697942.0
2001,8,14,4,0,17.0,12.0,72.0,8/14/2017 3:00,9.4,12,0.0,6049012.0
2001,8,14,5,0,17.0,12.0,72.0,8/14/2017 4:00,9.4,12,0.0,1601087.6
2001,8,14,6,0,17.0,13.0,77.0,8/14/2017 5:00,9.4,12,0.0,1083100.0
2001,8,14,7,0,18.3,13.8,75.0,8/14/2017 6:00,9.4,12,0.0,17960670.0
2001,8,14,8,0,19.0,14.0,73.0,8/14/2017 7:00,9.4,12,691147.0,1664618.4
2001,8,14,9,0,20.0,13.0,64.0,8/14/2017 8:00,9.4,12,359853.6,15483376.0
2001,8,14,10,0,20.0,14.0,68.0,8/14/2017 9:00,9.4,12,348646.4666666667,31809990.0
2001,8,14,11,0,22.0,13.0,57.0,8/14/2017 10:00,9.4,12,635305.0,40897560.0
2001,8,14,12,0,22.0,13.0,57.0,8/14/2017 11:00,9.4,12,909046.0,37630950.0
2001,8,14,13,0,22.0,14.0,60.0,8/14/2017 12:00,9.4,12,0.0,41385620.0
2001,8,14,14,0,21.0,13.0,60.0,8/14/2017 13:00,9.4,12,0.0,36072640.0
2001,8,14,15,0,18.0,14.0,77.0,8/14/2017 14:00,9.4,12,10891872.0,23379612.0
2001,8,14,16,0,19.0,16.0,83.0,8/14/2017 15:00,9.4,12,7163552.0,29152864.0
2001,8,14,17,0,19.0,13.0,68.0,8/14/2017 16:00,9.4,12,7184536.0,31393590.0
2001,8,14,18,0,18.0,13.0,73.0,8/14/2017 17:00,9.4,12,12069880.0,17418249.0
2001,8,14,19,0,18.0,13.0,73.0,8/14/2017 18:00,9.4,12,0.0,18481587.0
2001,8,14,20,0,17.0,11.0,68.0,8/14/2017 19:00,9.4,12,0.0,8204229.0
2001,8,14,21,0,17.0,11.0,68.0,8/14/2017 20:00,9.4,12,0.0,7099931.0
2001,8,14,22,0,17.0,10.0,63.0,8/14/2017 21:00,9.4,12,0.0,78587.7
2001,8,14,23,0,17.0,11.0,68.0,8/14/2017 22:00,9.4,12,0.0,589039.0
2001,8,14,24,0,17.0,11.0,68.0,8/14/2017 23:00,9.4,12,0.0,589039.0
2001,8,15,1,0,17.0,11.0,68.0,8/15/2017 0:00,9.4,12,0.0,2318467.0
2001,8,15,2,0,16.0,11.0,72.0,8/15/2017 1:00,9.4,12,0.0,3101272.0
2001,8,15,3,0,16.0,11.0,72.0,8/15/2017 2:00,9.4,12,0.0,1848223.0
2001,8,15,4,0,16.0,10.0,68.0,8/15/2017 3:00,9.4,12,0.0,4216412.0
2001,8,15,5,0,16.0,10.0,68.0,8/15/2017 4:00,9.4,12,0.0,1725493.0
2001,8,15,6,0,16.0,11.0,72.0,8/15/2017 5:00,9.4,12,0.0,1343606.0
2001,8,15,7,0,17.0,9.0,59.0,8/15/2017 6:00,9.4,12,0.0,4341980.0
2001,8,15,8,0,19.0,9.0,52.0,8/15/2017 7:00,9.4,12,2682479.4,2892642.9
2001,8,15,9,0,21.0,8.0,43.0,8/15/2017 8:00,9.4,12,610434.3,15483376.0
2001,8,15,10,0,22.0,8.0,41.0,8/15/2017 9:00,9.4,12,155002.0,17612140.0
2001,8,15,11,0,23.0,9.0,41.0,8/15/2017 10:00,9.4,12,0.0,31592200.0
2001,8,15,12,0,24.0,8.0,36.0,8/15/2017 11:00,9.4,12,0.0,46558970.0
2001,8,15,13,0,24.0,8.0,36.0,8/15/2017 12:00,9.4,12,0.0,53539490.0
2001,8,15,14,0,25.0,7.0,32.0,8/15/2017 13:00,9.4,12,0.0,57105670.0
2001,8,15,15,0,24.0,9.0,38.0,8/15/2017 14:00,9.4,12,0.0,55703200.0
2001,8,15,16,0,23.0,7.0,36.0,8/15/2017 15:00,9.4,12,0.0,47821570.0
2001,8,15,17,0,21.0,9.0,46.0,8/15/2017 16:00,9.4,12,0.0,38880470.0
2001,8,15,18,0,20.0,9.0,49.0,8/15/2017 17:00,9.4,12,0.0,36301130.0
2001,8,15,19,0,20.0,9.0,49.0,8/15/2017 18:00,9.4,12,0.0,37160020.0
2001,8,15,20,0,19.0,9.0,52.0,8/15/2017 19:00,9.4,12,625873.0,14235845.0
2001,8,15,21,0,16.0,10.0,68.0,8/15/2017 20:00,9.4,12,1016202.0,5171413.0
2001,8,15,22,0,14.0,10.0,77.0,8/15/2017 21:00,9.4,12,0.0,223042.0
2001,8,15,23,0,14.0,10.0,77.0,8/15/2017 22:00,9.4,12,0.0,539706.0
2001,8,15,24,0,12.0,10.0,88.0,8/15/2017 23:00,9.4,12,0.0,175119.27
2001,8,16,1,0,13.0,10.0,82.0,8/16/2017 0:00,9.4,12,0.0,0.0
2001,8,16,2,0,14.0,10.0,77.0,8/16/2017 1:00,9.4,12,0.0,0.0
2001,8,16,3,0,13.0,10.0,82.0,8/16/2017 2:00,9.4,12,0.0,0.0
2001,8,16,4,0,12.0,9.0,82.0,8/16/2017 3:00,9.4,12,0.0,0.0
